49 13
0.7
300
 0.000000 0.195313 0.681946 0.679535 0.006285 1.801437
 0.000000 0.262716 0.679032 0.679981 0.008360 1.794622
 0.000000 0.331092 0.675705 0.680767 0.010504 1.787160
 0.000000 0.400000 0.670355 0.681474 0.011821 1.774686
 0.000000 0.468908 0.665126 0.682234 0.012629 1.762708
 0.000000 0.537284 0.657221 0.682995 0.012857 1.744399
 0.000000 0.604688 0.649894 0.683829 0.011645 1.727924
 0.000000 0.670864 0.639678 0.685710 0.011565 1.705770
 0.000000 0.735837 0.628912 0.689743 0.006913 1.683837
 0.000000 0.800000 0.607864 0.716981 0.004947 1.666359
 0.079375 0.000000 0.698717 0.675218 0.002158 1.839714
 0.079248 0.065414 0.698717 0.675218 0.002158 1.839714
 0.079120 0.131654 0.697567 0.675577 0.006080 1.837129
 0.078993 0.199121 0.695584 0.676121 0.010406 1.832613
 0.078865 0.267838 0.691380 0.677347 0.014320 1.823128
 0.078737 0.337547 0.687268 0.678356 0.018574 1.813747
 0.078610 0.407799 0.677650 0.680576 0.022193 1.791849
 0.078482 0.478051 0.671251 0.682077 0.026856 1.777471
 0.078355 0.547760 0.650999 0.684320 0.029330 1.730536
 0.078227 0.616478 0.642324 0.685253 0.035785 1.710680
 0.078100 0.683945 0.604303 0.685425 0.037712 1.623732
 0.077972 0.750185 0.597373 0.683202 0.059952 1.607749
 0.077844 0.815598 0.513060 0.635699 0.047047 1.382518
 0.155319 0.000000 0.716830 0.668979 0.003434 1.880930
 0.155076 0.066606 0.716830 0.668979 0.003434 1.880930
 0.154833 0.134053 0.715388 0.669348 0.008829 1.877527
 0.154590 0.202749 0.714172 0.669892 0.016418 1.874997
 0.154347 0.272719 0.708666 0.671003 0.021631 1.861766
 0.154104 0.343698 0.706986 0.672004 0.031820 1.858799
 0.153861 0.415230 0.694052 0.673724 0.035853 1.827285
 0.153619 0.486762 0.692982 0.674590 0.051382 1.826538
 0.153376 0.557742 0.668329 0.676084 0.053662 1.766533
 0.153133 0.627712 0.668996 0.675926 0.076067 1.770527
 0.152890 0.696408 0.628482 0.667587 0.074192 1.665905
 0.152647 0.763855 0.632451 0.667456 0.115099 1.682934
 0.152404 0.830461 0.580938 0.618093 0.096645 1.527523
 0.225232 0.000000 0.736163 0.660868 0.004515 1.925025
 0.224893 0.067711 0.736163 0.660868 0.004515 1.925025
 0.224555 0.136277 0.735075 0.660972 0.010415 1.922248
 0.224216 0.206113 0.735071 0.661409 0.020489 1.922886
 0.223878 0.277244 0.731217 0.661567 0.026127 1.912836
 0.223539 0.349401 0.732086 0.662340 0.039383 1.916613
 0.223201 0.422119 0.724818 0.662070 0.043993 1.897240
 0.222862 0.494838 0.726845 0.662715 0.062624 1.904917
 0.222523 0.566995 0.717131 0.661230 0.065285 1.878383
 0.222185 0.638126 0.721112 0.660300 0.090567 1.891450
 0.221846 0.707962 0.711087 0.651617 0.090367 1.859659
 0.221508 0.776528 0.717000 0.648257 0.114052 1.879022
 0.221169 0.844239 0.718649 0.588017 0.109594 1.856701
 0.287346 0.000000 0.751321 0.653060 0.005025 1.959321
 0.286938 0.068694 0.751321 0.653060 0.005025 1.959321
 0.286530 0.138255 0.750763 0.652910 0.010923 1.957721
 0.286123 0.209105 0.751184 0.653276 0.021854 1.959480
 0.285715 0.281268 0.749336 0.652595 0.027715 1.953961
 0.285308 0.354472 0.750825 0.653224 0.041107 1.959374
 0.284900 0.428246 0.748088 0.651340 0.046512 1.950476
 0.284493 0.502021 0.750489 0.651790 0.063650 1.959069
 0.284085 0.575225 0.748528 0.647930 0.068161 1.950854
 0.283677 0.647388 0.751449 0.646810 0.089037 1.960973
 0.283270 0.718238 0.752705 0.636085 0.091761 1.957854
 0.282862 0.787800 0.754840 0.629910 0.111003 1.966634
 0.282455 0.856493 0.753225 0.573604 0.110039 1.942677
 0.340641 0.000000 0.761884 0.646424 0.005254 1.982778
 0.340195 0.069541 0.761884 0.646424 0.005254 1.982778
 0.339748 0.139960 0.761578 0.646122 0.011158 1.981733
 0.339301 0.211683 0.761940 0.646464 0.022402 1.983325
 0.338854 0.284736 0.760818 0.645341 0.028475 1.979390
 0.338407 0.358843 0.762186 0.645894 0.041728 1.984454
 0.337960 0.433527 0.760474 0.643333 0.047707 1.977774
 0.337514 0.508211 0.762650 0.643664 0.063848 1.985692
 0.337067 0.582318 0.761352 0.639266 0.069258 1.978925
 0.336620 0.655371 0.764115 0.637954 0.087529 1.988365
 0.336173 0.727095 0.764628 0.628400 0.091431 1.984430
 0.335726 0.797514 0.765784 0.619409 0.106147 1.989086
 0.335279 0.867054 0.763084 0.565575 0.107663 1.964381
 0.384766 0.000000 0.770223 0.640736 0.005346 2.001283
 0.384310 0.070247 0.770223 0.640736 0.005346 2.001283
 0.383855 0.141381 0.770051 0.640345 0.011255 2.000541
 0.383400 0.213833 0.770358 0.640633 0.022538 2.001934
 0.382945 0.287628 0.769704 0.639233 0.028734 1.999069
 0.382490 0.362488 0.771056 0.639627 0.041597 2.003969
 0.382035 0.437930 0.770316 0.636552 0.047971 1.999598
 0.381580 0.513372 0.772521 0.636643 0.063005 2.007375
 0.381125 0.588232 0.772686 0.631682 0.069217 2.004354
 0.380669 0.662027 0.775240 0.630191 0.085405 2.012934
 0.380214 0.734479 0.776942 0.620800 0.090612 2.012804
 0.379759 0.805613 0.776933 0.609462 0.103422 2.013332
 0.379304 0.875860 0.773364 0.557531 0.106561 1.987981
 0.419947 0.000000 0.776706 0.636087 0.005377 2.015702
 0.419514 0.070816 0.776706 0.636087 0.005377 2.015702
 0.419081 0.142526 0.776599 0.635656 0.011307 2.015118
 0.418647 0.215564 0.776807 0.635914 0.022512 2.016202
 0.418214 0.289956 0.776408 0.634379 0.028767 2.013953
 0.417781 0.365422 0.777667 0.634649 0.041212 2.018484
 0.417348 0.441475 0.777437 0.631310 0.047827 2.015377
 0.416914 0.517528 0.779567 0.631204 0.062018 2.022754
 0.416481 0.592994 0.780187 0.626075 0.068813 2.020997
 0.416048 0.667386 0.782492 0.624455 0.083726 2.028664
 0.415615 0.740425 0.784040 0.615432 0.089846 2.028653
 0.415181 0.812134 0.783347 0.602254 0.101405 2.026525
 0.414748 0.882950 0.779747 0.551618 0.105574 2.002088
 0.446914 0.000000 0.781476 0.632460 0.005387 2.026273
 0.446530 0.071258 0.781476 0.632460 0.005387 2.026273
 0.446146 0.143415 0.781404 0.632016 0.011354 2.025781
 0.445763 0.216910 0.781520 0.632251 0.022447 2.026580
 0.445379 0.291767 0.781274 0.630638 0.028720 2.024713
 0.444996 0.367703 0.782450 0.630786 0.040781 2.028897
 0.444612 0.444231 0.782561 0.627252 0.047531 2.026641
 0.444228 0.520759 0.784630 0.626935 0.061116 2.033648
 0.443845 0.596696 0.785551 0.621678 0.068326 2.032743
 0.443461 0.671553 0.787741 0.619904 0.082394 2.039880
 0.443078 0.745047 0.789419 0.611003 0.089167 2.040560
 0.442694 0.817205 0.788416 0.596390 0.099883 2.036985
 0.442310 0.888463 0.784985 0.546632 0.104769 2.013725
 0.466809 0.000000 0.784878 0.629776 0.005386 2.033802
 0.466499 0.071591 0.784878 0.629776 0.005386 2.033802
 0.466189 0.144086 0.784853 0.629327 0.011385 2.033442
 0.465879 0.217924 0.784944 0.629544 0.022364 2.034147
 0.465569 0.293131 0.784841 0.627895 0.028626 2.032669
 0.465259 0.369423 0.785985 0.627952 0.040361 2.036677
 0.464949 0.446309 0.786345 0.624305 0.047182 2.035071
 0.464639 0.523195 0.788354 0.623842 0.060335 2.041773
 0.464329 0.599487 0.789484 0.618533 0.067843 2.041500
 0.464018 0.674694 0.791585 0.616654 0.081364 2.048234
 0.463708 0.748532 0.793369 0.607812 0.088610 2.049441
 0.463398 0.821027 0.792130 0.592137 0.098799 2.044768
 0.463088 0.892618 0.788752 0.543055 0.104143 2.022132
 0.481110 0.000000 0.787198 0.627837 0.005380 2.038880
 0.480893 0.071838 0.787198 0.627837 0.005380 2.038880
 0.480675 0.144584 0.787251 0.627368 0.011399 2.038734
 0.480457 0.218677 0.787391 0.627543 0.022280 2.039539
 0.480240 0.294143 0.787439 0.625840 0.028528 2.038458
 0.480022 0.370699 0.788562 0.625801 0.040019 2.042319
 0.479804 0.447850 0.789027 0.622055 0.046882 2.040965
 0.479587 0.525001 0.790900 0.621462 0.059735 2.047158
 0.479369 0.601557 0.792081 0.616099 0.067442 2.047038
 0.479151 0.677023 0.794064 0.614131 0.080588 2.053315
 0.478934 0.751116 0.795925 0.605303 0.088149 2.054879
 0.478716 0.823862 0.794577 0.588885 0.097979 2.049590
 0.478498 0.895700 0.791353 0.540275 0.103646 2.027701
 0.491543 0.000000 0.788776 0.626494 0.005367 2.042332
 0.491431 0.072026 0.788776 0.626494 0.005367 2.042332
 0.491319 0.144961 0.788948 0.625996 0.011389 2.042509
 0.491206 0.219248 0.789216 0.626126 0.022189 2.043637
 0.491094 0.294912 0.789446 0.624384 0.028425 2.043053
 0.490982 0.371667 0.790577 0.624295 0.039741 2.046891
 0.490870 0.449020 0.791070 0.620538 0.046630 2.045628
 0.490758 0.526372 0.792787 0.619915 0.059268 2.051335
 0.490646 0.603128 0.793980 0.614582 0.067111 2.051306
 0.490534 0.678792 0.795862 0.612586 0.080005 2.057233
 0.490421 0.753078 0.797824 0.603762 0.087798 2.059178
 0.490309 0.826014 0.796433 0.586764 0.097387 2.053500
 0.490197 0.898039 0.793392 0.538441 0.103286 2.032289
 0.500000 0.000000 0.789917 0.625453 0.005351 2.044780
 0.500000 0.072183 0.789917 0.625453 0.005351 2.044780
 0.500000 0.145278 0.790222 0.624910 0.011370 2.045307
 0.500000 0.219727 0.790633 0.624971 0.022108 2.046788
 0.500000 0.295556 0.791024 0.623161 0.028344 2.046621
 0.500000 0.372478 0.792141 0.622997 0.039540 2.050355
 0.500000 0.450000 0.792571 0.619194 0.046454 2.048891
 0.500000 0.527522 0.794090 0.618504 0.058925 2.053963
 0.500000 0.604445 0.795233 0.613125 0.066857 2.053779
 0.500000 0.680273 0.797008 0.611071 0.079548 2.059317
 0.500000 0.754722 0.799060 0.602221 0.087494 2.061560
 0.500000 0.827817 0.797680 0.584819 0.096889 2.055732
 0.500000 0.900000 0.794855 0.536742 0.102981 2.035263
 0.508457 0.000000 0.791003 0.624550 0.005329 2.047185
 0.508569 0.072340 0.791003 0.624550 0.005329 2.047185
 0.508681 0.145594 0.791430 0.623977 0.011333 2.048040
 0.508794 0.220205 0.791964 0.623999 0.022011 2.049845
 0.508906 0.296199 0.792501 0.622169 0.028249 2.050088
 0.509018 0.373290 0.793624 0.621986 0.039344 2.053821
 0.509130 0.450980 0.794036 0.618218 0.046286 2.052345
 0.509242 0.528671 0.795437 0.617537 0.058601 2.057072
 0.509354 0.605761 0.796616 0.612206 0.066615 2.057049
 0.509467 0.681755 0.798341 0.610148 0.079143 2.062406
 0.509579 0.756366 0.800497 0.601296 0.087245 2.064994
 0.509691 0.829620 0.799100 0.583476 0.096488 2.058901
 0.509803 0.901960 0.796479 0.535538 0.102753 2.039061
 0.518890 0.000000 0.792266 0.623447 0.005303 2.049950
 0.519107 0.072528 0.792266 0.623447 0.005303 2.049950
 0.519325 0.145972 0.792764 0.622846 0.011289 2.050993
 0.519542 0.220776 0.793340 0.622826 0.021909 2.052882
 0.519760 0.296968 0.793949 0.620945 0.028175 2.053300
 0.519978 0.374258 0.795035 0.620677 0.039193 2.056860
 0.520195 0.452150 0.795431 0.616824 0.046191 2.055289
 0.520413 0.530042 0.796725 0.616014 0.058344 2.059597
 0.520631 0.607333 0.797934 0.610574 0.066426 2.059598
 0.520848 0.683524 0.799605 0.608417 0.078738 2.064687
 0.521066 0.758328 0.801838 0.599524 0.086942 2.067523
 0.521284 0.831772 0.800436 0.581338 0.095983 2.061253
 0.521501 0.904300 0.798052 0.533659 0.102451 2.042240
 0.533191 0.000000 0.794004 0.622069 0.005254 2.053875
 0.533501 0.072775 0.794004 0.622069 0.005254 2.053875
 0.533811 0.146469 0.794534 0.621477 0.011196 2.055023
 0.534121 0.221529 0.795098 0.621465 0.021726 2.056880
 0.534431 0.297980 0.795774 0.619611 0.028026 2.057526
 0.534741 0.375534 0.796867 0.619324 0.038943 2.061082
 0.535051 0.453691 0.797397 0.615486 0.046016 2.059933
 0.535361 0.531849 0.798736 0.614633 0.057949 2.064317
 0.535671 0.609403 0.800146 0.609232 0.066127 2.064963
 0.535982 0.685853 0.801848 0.607045 0.078196 2.070074
 0.536292 0.760913 0.804191 0.598152 0.086582 2.073309
 0.536602 0.834607 0.802702 0.579391 0.095444 2.066509
 0.536912 0.907382 0.800504 0.531899 0.102139 2.048126
 0.553087 0.000000 0.796265 0.620076 0.005195 2.058850
 0.553470 0.073109 0.796265 0.620076 0.005195 2.058850
 0.553854 0.147140 0.796786 0.619486 0.011096 2.059982
 0.554238 0.222543 0.797266 0.619444 0.021526 2.061572
 0.554621 0.299345 0.797960 0.617547 0.027910 2.062252
 0.555005 0.377253 0.799006 0.617107 0.038738 2.065551
 0.555388 0.455769 0.799666 0.613092 0.045947 2.064678
 0.555772 0.534284 0.801019 0.611958 0.057613 2.068872
 0.556156 0.612194 0.802593 0.606346 0.065883 2.069881
 0.556539 0.688994 0.804288 0.603956 0.077549 2.074763
 0.556923 0.764398 0.806720 0.594959 0.086025 2.078292
 0.557306 0.838430 0.805168 0.575585 0.094538 2.071065
 0.557690 0.911538 0.803225 0.528560 0.101541 2.053756
 0.580053 0.000000 0.799265 0.617542 0.005092 2.065573
 0.580486 0.073551 0.799265 0.617542 0.005092 2.065573
 0.580920 0.148030 0.799789 0.616989 0.010915 2.066749
 0.581353 0.223889 0.800205 0.616951 0.021157 2.068148
 0.581786 0.301155 0.800993 0.615104 0.027600 2.069160
 0.582219 0.379535 0.802073 0.614603 0.038232 2.072502
 0.582653 0.458525 0.803048 0.610607 0.045553 2.072600
 0.583086 0.537515 0.804565 0.609360 0.056815 2.077150
 0.583519 0.615896 0.806522 0.603824 0.065217 2.079391
 0.583952 0.693161 0.808309 0.601363 0.076457 2.084419
 0.584386 0.769020 0.810919 0.592309 0.085221 2.088601
 0.584819 0.843500 0.809214 0.571900 0.093509 2.080472
 0.585252 0.917050 0.807428 0.525222 0.100848 2.063864
 0.615234 0.000000 0.802894 0.614115 0.004978 2.073493
 0.615690 0.074119 0.802894 0.614115 0.004978 2.073493
 0.616145 0.149174 0.803411 0.613563 0.010761 2.074662
 0.616600 0.225620 0.803738 0.613424 0.020802 2.075717
 0.617055 0.303483 0.804587 0.611492 0.027360 2.076874
 0.617510 0.382469 0.805622 0.610714 0.037795 2.079871
 0.617965 0.462070 0.806822 0.606465 0.045300 2.080499
 0.618420 0.541671 0.808354 0.604756 0.056133 2.084725
 0.618876 0.620657 0.810548 0.598886 0.064653 2.087499
 0.619331 0.698519 0.812324 0.596051 0.075254 2.092135
 0.619786 0.774965 0.815094 0.586659 0.084084 2.096774
 0.620241 0.850020 0.813325 0.565179 0.091813 2.088068
 0.620696 0.924139 0.811859 0.519294 0.099560 2.073009
 0.659359 0.000000 0.807345 0.610063 0.004784 2.083411
 0.659805 0.074825 0.807345 0.610063 0.004784 2.083411
 0.660252 0.150596 0.807892 0.609546 0.010458 2.084706
 0.660699 0.227770 0.808207 0.609331 0.020120 2.085652
 0.661146 0.306374 0.809248 0.607447 0.026672 2.087437
 0.661593 0.386113 0.810370 0.606545 0.036663 2.090569
 0.662040 0.466472 0.812019 0.602395 0.044197 2.092654
 0.662486 0.546831 0.813744 0.600560 0.054364 2.097301
 0.662933 0.626570 0.816474 0.594903 0.062978 2.101898
 0.663380 0.705175 0.818381 0.591992 0.072996 2.106765
 0.663827 0.782349 0.821491 0.582349 0.082253 2.112569
 0.664274 0.858119 0.819565 0.559159 0.089930 2.102702
 0.664721 0.932944 0.818333 0.513564 0.098125 2.088599
 0.712654 0.000000 0.812265 0.605081 0.004579 2.094122
 0.713062 0.075673 0.812265 0.605081 0.004579 2.094122
 0.713470 0.152301 0.812821 0.604540 0.010210 2.095441
 0.713877 0.230349 0.813092 0.604093 0.019488 2.096076
 0.714285 0.309844 0.814244 0.602058 0.026107 2.098120
 0.714692 0.390485 0.815314 0.600734 0.035708 2.100774
 0.715100 0.471754 0.817188 0.596273 0.043389 2.103399
 0.715507 0.553024 0.818845 0.593782 0.053016 2.107341
 0.715915 0.633665 0.821832 0.587569 0.061739 2.112421
 0.716323 0.713160 0.823689 0.583956 0.070971 2.116552
 0.716730 0.791208 0.827130 0.573278 0.080143 2.123020
 0.717138 0.867836 0.825210 0.548532 0.087025 2.112630
 0.717545 0.943509 0.824650 0.503864 0.095656 2.101318
 0.774768 0.000000 0.817768 0.599681 0.004239 2.106371
 0.775107 0.076656 0.817768 0.599681 0.004239 2.106371
 0.775445 0.154279 0.818376 0.599153 0.009670 2.107868
 0.775784 0.233341 0.818712 0.598523 0.018262 2.108538
 0.776122 0.313869 0.820136 0.596524 0.024679 2.111451
 0.776461 0.395557 0.821344 0.595025 0.033456 2.114353
 0.776799 0.477883 0.823765 0.590792 0.040888 2.118842
 0.777138 0.560207 0.825656 0.588235 0.049452 2.123358
 0.777476 0.641897 0.829444 0.582458 0.057981 2.131223
 0.777815 0.722424 0.831520 0.578862 0.066311 2.135909
 0.778153 0.801486 0.835714 0.567591 0.075889 2.144775
 0.778492 0.879110 0.833638 0.540415 0.083289 2.133040
 0.778830 0.955765 0.833735 0.494904 0.092598 2.123455
 0.844681 0.000000 0.823213 0.593752 0.003905 2.118232
 0.844924 0.077759 0.823213 0.593752 0.003905 2.118232
 0.845167 0.156500 0.823824 0.593159 0.009214 2.119705
 0.845410 0.236700 0.824146 0.592194 0.017178 2.120086
 0.845653 0.318387 0.825660 0.589993 0.023532 2.123175
 0.845896 0.401251 0.826774 0.587983 0.031716 2.125415
 0.846139 0.484762 0.829338 0.583386 0.039189 2.130195
 0.846383 0.568272 0.831054 0.580008 0.047148 2.133574
